signature_profile,hash_algorithm,bucket,benchmark_scenario,storage_state_label,measured_runs_total,measured_runs_success,measured_runs_failed,scenario_success_rate,verify_applicable_runs,verify_ok_runs,verify_applicable_success_rate,verify_success_rate,server_telemetry_configured,server_telemetry_coverage,setup_upload_ms_median,setup_upload_ms_iqr,setup_upload_ms_p95,setup_upload_ms_ci95_low,setup_upload_ms_ci95_high,setup_process_ms_median,setup_process_ms_iqr,setup_process_ms_p95,setup_process_ms_ci95_low,setup_process_ms_ci95_high,upload_ms_median,upload_ms_iqr,upload_ms_p95,upload_ms_ci95_low,upload_ms_ci95_high,process_ms_median,process_ms_iqr,process_ms_p95,process_ms_ci95_low,process_ms_ci95_high,verify_ms_median,verify_ms_iqr,verify_ms_p95,verify_ms_ci95_low,verify_ms_ci95_high,total_ms_median,total_ms_iqr,total_ms_p95,total_ms_ci95_low,total_ms_ci95_high,server_process_gateway_ms_median,server_process_gateway_ms_iqr,server_process_gateway_ms_p95,server_process_gateway_ms_ci95_low,server_process_gateway_ms_ci95_high,server_verify_gateway_ms_median,server_verify_gateway_ms_iqr,server_verify_gateway_ms_p95,server_verify_gateway_ms_ci95_low,server_verify_gateway_ms_ci95_high,server_hash_ms_median,server_hash_ms_iqr,server_hash_ms_p95,server_hash_ms_ci95_low,server_hash_ms_ci95_high,server_rsa_sign_ms_median,server_rsa_sign_ms_iqr,server_rsa_sign_ms_p95,server_rsa_sign_ms_ci95_low,server_rsa_sign_ms_ci95_high,server_eddsa_sign_ms_median,server_eddsa_sign_ms_iqr,server_eddsa_sign_ms_p95,server_eddsa_sign_ms_ci95_low,server_eddsa_sign_ms_ci95_high,server_ecdsa_sign_ms_median,server_ecdsa_sign_ms_iqr,server_ecdsa_sign_ms_p95,server_ecdsa_sign_ms_ci95_low,server_ecdsa_sign_ms_ci95_high,server_hmac_sign_ms_median,server_hmac_sign_ms_iqr,server_hmac_sign_ms_p95,server_hmac_sign_ms_ci95_low,server_hmac_sign_ms_ci95_high,server_ml_dsa_sign_ms_median,server_ml_dsa_sign_ms_iqr,server_ml_dsa_sign_ms_p95,server_ml_dsa_sign_ms_ci95_low,server_ml_dsa_sign_ms_ci95_high,server_slh_dsa_sign_ms_median,server_slh_dsa_sign_ms_iqr,server_slh_dsa_sign_ms_p95,server_slh_dsa_sign_ms_ci95_low,server_slh_dsa_sign_ms_ci95_high,server_fn_dsa_sign_ms_median,server_fn_dsa_sign_ms_iqr,server_fn_dsa_sign_ms_p95,server_fn_dsa_sign_ms_ci95_low,server_fn_dsa_sign_ms_ci95_high,server_eddsa_verify_ms_median,server_eddsa_verify_ms_iqr,server_eddsa_verify_ms_p95,server_eddsa_verify_ms_ci95_low,server_eddsa_verify_ms_ci95_high,server_ecdsa_verify_ms_median,server_ecdsa_verify_ms_iqr,server_ecdsa_verify_ms_p95,server_ecdsa_verify_ms_ci95_low,server_ecdsa_verify_ms_ci95_high,server_hmac_verify_ms_median,server_hmac_verify_ms_iqr,server_hmac_verify_ms_p95,server_hmac_verify_ms_ci95_low,server_hmac_verify_ms_ci95_high,server_ml_dsa_verify_ms_median,server_ml_dsa_verify_ms_iqr,server_ml_dsa_verify_ms_p95,server_ml_dsa_verify_ms_ci95_low,server_ml_dsa_verify_ms_ci95_high,server_slh_dsa_verify_ms_median,server_slh_dsa_verify_ms_iqr,server_slh_dsa_verify_ms_p95,server_slh_dsa_verify_ms_ci95_low,server_slh_dsa_verify_ms_ci95_high,server_fn_dsa_verify_ms_median,server_fn_dsa_verify_ms_iqr,server_fn_dsa_verify_ms_p95,server_fn_dsa_verify_ms_ci95_low,server_fn_dsa_verify_ms_ci95_high,server_verify_ms_median,server_verify_ms_iqr,server_verify_ms_p95,server_verify_ms_ci95_low,server_verify_ms_ci95_high,server_total_ms_median,server_total_ms_iqr,server_total_ms_p95,server_total_ms_ci95_low,server_total_ms_ci95_high,manifest_size_median,manifest_size_iqr,manifest_size_p95,manifest_size_ci95_low,manifest_size_ci95_high,manifest_core_bytes_median,manifest_core_bytes_iqr,manifest_core_bytes_p95,manifest_core_bytes_ci95_low,manifest_core_bytes_ci95_high,manifest_core_cbor_bytes_median,manifest_core_cbor_bytes_iqr,manifest_core_cbor_bytes_p95,manifest_core_cbor_bytes_ci95_low,manifest_core_cbor_bytes_ci95_high,manifest_envelope_bytes_median,manifest_envelope_bytes_iqr,manifest_envelope_bytes_p95,manifest_envelope_bytes_ci95_low,manifest_envelope_bytes_ci95_high,rsa_signature_bytes_median,rsa_signature_bytes_iqr,rsa_signature_bytes_p95,rsa_signature_bytes_ci95_low,rsa_signature_bytes_ci95_high,eddsa_signature_bytes_median,eddsa_signature_bytes_iqr,eddsa_signature_bytes_p95,eddsa_signature_bytes_ci95_low,eddsa_signature_bytes_ci95_high,ecdsa_signature_bytes_median,ecdsa_signature_bytes_iqr,ecdsa_signature_bytes_p95,ecdsa_signature_bytes_ci95_low,ecdsa_signature_bytes_ci95_high,hmac_signature_bytes_median,hmac_signature_bytes_iqr,hmac_signature_bytes_p95,hmac_signature_bytes_ci95_low,hmac_signature_bytes_ci95_high,ml_dsa_signature_bytes_median,ml_dsa_signature_bytes_iqr,ml_dsa_signature_bytes_p95,ml_dsa_signature_bytes_ci95_low,ml_dsa_signature_bytes_ci95_high,slh_dsa_signature_bytes_median,slh_dsa_signature_bytes_iqr,slh_dsa_signature_bytes_p95,slh_dsa_signature_bytes_ci95_low,slh_dsa_signature_bytes_ci95_high,fn_dsa_signature_bytes_median,fn_dsa_signature_bytes_iqr,fn_dsa_signature_bytes_p95,fn_dsa_signature_bytes_ci95_low,fn_dsa_signature_bytes_ci95_high,signature_size_median,signature_size_iqr,signature_size_p95,signature_size_ci95_low,signature_size_ci95_high,manifest_overhead_pct_median,manifest_overhead_pct_iqr,manifest_overhead_pct_p95,manifest_overhead_pct_ci95_low,manifest_overhead_pct_ci95_high,signature_overhead_pct_median,signature_overhead_pct_iqr,signature_overhead_pct_p95,signature_overhead_pct_ci95_low,signature_overhead_pct_ci95_high,storage_amplification_median,storage_amplification_iqr,storage_amplification_p95,storage_amplification_ci95_low,storage_amplification_ci95_high,client_total_mib_s_median,client_total_mib_s_iqr,client_total_mib_s_p95,client_total_mib_s_ci95_low,client_total_mib_s_ci95_high,server_hash_mib_s_median,server_hash_mib_s_iqr,server_hash_mib_s_p95,server_hash_mib_s_ci95_low,server_hash_mib_s_ci95_high,server_verify_mib_s_median,server_verify_mib_s_iqr,server_verify_mib_s_p95,server_verify_mib_s_ci95_low,server_verify_mib_s_ci95_high,server_total_mib_s_median,server_total_mib_s_iqr,server_total_mib_s_p95,server_total_mib_s_ci95_low,server_total_mib_s_ci95_high,ratio_vs_rsa_pss_total_median,ratio_vs_rsa_pss_server_total_median
hmac_sha256,blake3,10MB,verify_full,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,81.994478,25.720969249999996,106.1742594,78.94068299999999,87.008413,56.801047499999996,3.1776735000000116,59.97844965,56.130236,57.634409787500005,,,,,,,,,,,61.532606,2.8084460000000036,65.01175595000001,60.805831999999995,61.921805525,61.532606,2.8084460000000036,65.01175595000001,60.805831999999995,61.921805525,52.336296999999995,3.3100397500000014,55.694965249999996,51.673544,53.069083649999996,56.9668405,2.757027249999993,60.4920119,56.33953399999999,57.4000299125,35.3111545,2.7362990000000025,37.765198149999996,34.738856999999996,35.731207,,,,,,,,,,,,,,,,0.2283635,0.04729875,0.3056464,0.222297,0.2371525125,,,,,,,,,,,,,,,,,,,,,,,,,,0.2156995,0.03716700000000003,0.27940529999999997,0.209002,0.2259892625,,,,,,,,,,,,,,,,15.603125,1.3203562499999997,18.0673551,15.460173,15.951224,56.9668405,2.757027249999993,60.4920119,56.33953399999999,57.4000299125,1207.0,0.0,1209.0,1207.0,1207.0,500.0,0.0,500.0,500.0,500.0,462.0,0.0,462.0,462.0,462.0,522.0,0.0,524.0,522.0,522.0,,,,,,,,,,,,,,,,30.0,0.0,30.0,30.0,30.0,,,,,,,,,,,,,,,,30.0,0.0,30.0,30.0,30.0,0.011510848999023438,0.0,0.011529922485351562,0.011510848999023438,0.011510848999023438,0.000286102294921875,0.0,0.000286102294921875,0.000286102294921875,0.000286102294921875,1.0001151084899902,0.0,1.0001152992248534,1.0001151084899902,1.0001151084899902,162.51546417370884,7.450176684899191,174.14108930399377,161.47685960707707,164.43222312458994,283.1966610618929,22.39583723160905,317.14987804278564,279.8630287197944,287.4313102197634,640.8972561586879,52.771145518944195,690.1085437749282,626.9111386060405,646.8232923396135,175.54072590753162,8.519464365938745,188.78163203050644,174.09547131021537,177.4952558180549,0.9782228097669559,0.9762772799759498
ml_dsa,blake3,10MB,verify_full,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,82.40439599999999,28.8856605,106.83085814999998,76.462063,87.66883899999999,57.552961499999995,3.5137882499999975,60.83089909999999,57.058792,57.978135,,,,,,,,,,,62.476844,3.5769455000000008,66.7543603,61.6513384375,63.0319706,62.476844,3.5769455000000008,66.7543603,61.6513384375,63.0319706,53.179508,3.323512749999992,56.474742000000006,52.510414,53.544931187500005,57.940411499999996,3.3997460000000075,61.8135416,57.178561,58.391082,34.871084499999995,3.047842750000001,37.86737230000001,34.458349999999996,35.437085,,,,,,,,,,,,,,,,,,,,,0.825027,0.462507,2.4584441999999993,0.70379,0.92249,,,,,,,,,,,,,,,,,,,,,,,,,,0.424887,0.08757124999999999,0.49974054999999995,0.409167,0.437147375,,,,,,,,,,,16.286567,1.4074489999999997,18.7259226,16.092057,16.511885,57.940411499999996,3.3997460000000075,61.8135416,57.178561,58.391082,5571.0,0.0,5573.0,5571.0,5571.0,495.0,0.0,495.0,495.0,495.0,457.0,0.0,457.0,457.0,457.0,522.0,0.0,524.0,522.0,522.0,,,,,,,,,,,,,,,,,,,,,3309.0,0.0,3309.0,3309.0,3309.0,,,,,,,,,,,3309.0,0.0,3309.0,3309.0,3309.0,0.05312919616699219,0.0,0.053148269653320306,0.05312919616699219,0.05312919616699219,0.03155708312988281,0.0,0.03155708312988281,0.03155708312988281,0.03155708312988281,1.00053129196167,0.0,1.0005314826965332,1.00053129196167,1.00053129196167,160.05930709581423,9.231760526429838,172.55196001793425,158.6375169383226,162.20072648083382,286.7709241470648,25.689989525980536,316.0306689087912,282.1902535154909,289.98830498160476,614.00362649815,52.75264139244746,665.0448364073183,605.6243729895164,621.4245947550397,172.59113855784136,10.250640714918802,187.66213926028908,171.25725587285848,174.88889614483486,0.9932339592939031,0.9929619905795414
rsa_pss,blake3,10MB,verify_full,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,81.52119400000001,23.12576424999999,102.7812421,77.662579,84.89588400000001,61.693594000000004,3.562920250000005,65.6177397,61.218468,62.1573,,,,,,,,,,,62.9024445,2.3613229999999987,66.70983075000001,62.551340999999994,63.36918263749999,62.9024445,2.3613229999999987,66.70983075000001,62.551340999999994,63.36918263749999,57.199261500000006,3.4380425000000017,60.5179804,56.645508,57.762754,58.351087,2.277836999999998,62.009197099999994,58.021207999999994,58.688291262499995,35.1212335,2.649441500000002,37.30509574999999,34.606678,35.529159,5.0816245,0.2884954999999998,5.514341749999999,5.038759000000001,5.12175475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.837926000000003,1.284894750000003,18.536195149999998,16.54677,17.087278750000003,58.351087,2.277836999999998,62.009197099999994,58.021207999999994,58.688291262499995,1672.0,0.0,1674.0,1672.0,1672.0,496.0,0.0,496.0,496.0,496.0,458.0,0.0,458.0,458.0,458.0,522.0,0.0,524.0,522.0,522.0,384.0,0.0,384.0,384.0,384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.0,0.0,384.0,384.0,384.0,0.0159454345703125,0.0,0.015964508056640625,0.0159454345703125,0.0159454345703125,0.003662109375,0.0,0.003662109375,0.003662109375,0.003662109375,1.000159454345703,0.0,1.0001596450805663,1.000159454345703,1.000159454345703,158.97639553596304,5.958974855688723,169.90270467524758,157.6520017145601,159.86758743443556,284.72858296817293,21.83315463456364,316.8649768012616,281.45895600849997,288.9615697871954,593.8997358450329,45.17975667110511,636.9904554201287,585.1375415528111,604.3475554443556,171.37641326219978,6.690736829249744,183.85223746415917,170.34614626509517,172.32884283773132,,
slh_dsa,blake3,10MB,verify_full,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,80.4078975,23.81440049999999,109.85147715,76.437402,84.740427,1659.489931,8.596070499999996,1670.86657935,1657.731158,1661.070309175,,,,,,,,,,,64.48609149999999,3.3459607500000175,68.76230580000001,63.921381,64.9214409375,64.48609149999999,3.3459607500000175,68.76230580000001,63.921381,64.9214409375,1654.6943935,8.544275000000198,1666.3468542,1652.951881,1656.173763,59.9006725,3.404293750000001,63.2211333,59.214115,60.33811744999999,35.344492,2.718312999999995,37.810782149999994,34.900619,35.879535,,,,,,,,,,,,,,,,,,,,,,,,,,1601.472962,8.808070499999985,1611.55315175,1600.662351,1603.3625724,,,,,,,,,,,,,,,,,,,,,,,,,,1.662808,0.14815200000000028,1.9062649,1.6318,1.6850745875,,,,,,18.549065499999998,1.2071562500000006,20.8843513,18.371963,18.740474,59.9006725,3.404293750000001,63.2211333,59.214115,60.33811744999999,11635.0,0.0,11637.0,11635.0,11635.0,496.0,0.0,496.0,496.0,496.0,458.0,0.0,458.0,458.0,458.0,522.0,0.0,524.0,522.0,522.0,,,,,,,,,,,,,,,,,,,,,,,,,,7854.0,0.0,7854.0,7854.0,7854.0,,,,,,7854.0,0.0,7854.0,7854.0,7854.0,0.11096000671386719,0.0,0.11097908020019531,0.11096000671386719,0.11096000671386719,0.07490158081054688,0.0,0.07490158081054688,0.07490158081054688,0.07490158081054688,1.0011096000671387,0.0,1.001109790802002,1.0011096000671387,1.0011096000671387,155.07219962617552,8.144961631508522,163.63705521687075,154.0060025995597,156.44217699239007,282.93041415026323,22.221813962750446,316.7325769423997,278.7104124955912,286.5015027972823,539.1108412187558,34.806149705253915,568.5686135205116,533.6044328441212,544.3076496507205,166.94303945201756,9.591834463490443,177.12722153232096,165.6935759109377,168.87865334135282,1.0251762393749257,1.026556240503283
ecdsa,blake3,1MB,verify_full,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,9.9134885,2.281406249999998,12.0951414,9.627077,10.260686,22.8776775,0.6056494999999984,23.8068283,22.743749,22.9931933875,,,,,,,,,,,16.1752965,0.9938519999999986,17.7756171,16.094096425,16.451426075,16.1752965,0.9938519999999986,17.7756171,16.094096425,16.451426075,18.48507,0.6207787499999995,19.403762300000004,18.385047,18.57967705,11.832745,0.7684062499999982,13.0987939,11.727493,11.986098,3.5936494999999997,0.28530275000000005,3.9619009000000007,3.51404,3.650080875,,,,,,,,,,,0.4689495,0.04771624999999996,0.62761055,0.46425,0.481523,,,,,,,,,,,,,,,,,,,,,,,,,,0.43604750000000003,0.034291749999999954,0.56230805,0.432751,0.441959,,,,,,,,,,,,,,,,,,,,,3.6806725,0.41272175000000066,4.44461455,3.623004,3.752487,11.832745,0.7684062499999982,13.0987939,11.727493,11.986098,1250.0,2.0,1253.0,1250.0,1250.0,493.0,0.0,493.0,493.0,493.0,456.0,0.0,456.0,456.0,456.0,520.0,0.0,522.0,520.0,520.0,,,,,,,,,,,69.0,3.0,72.0,69.0,69.0,,,,,,,,,,,,,,,,,,,,,69.0,3.0,72.0,69.0,69.0,0.11920928955078125,0.00019073486328125,0.11949539184570312,0.11920928955078125,0.11920928955078125,0.006580352783203125,0.000286102294921875,0.006866455078125,0.006580352783203125,0.006580352783203125,1.0011920928955078,1.9073486328125e-6,1.001194953918457,1.0011920928955078,1.0011920928955078,61.82268982375801,3.7414500190259545,64.43013097837007,60.76137035118553,62.13416568261682,278.26869082408524,22.222716175266953,304.85716031312137,273.96397099817403,283.7924875737633,271.69074642536907,30.188641202219486,294.7494256033814,266.4899305447294,275.9639065283319,84.51129324900613,5.421405002284246,89.82076309710493,83.42998697324182,85.25378841285672,0.9548453780959004,0.950644858485594
eddsa,blake3,1MB,verify_full,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,9.096169,2.413673750000001,11.66703575,8.663488000000001,10.0035659125,22.574225500000004,0.7106737500000015,23.945157349999995,22.516648,22.674966425,,,,,,,,,,,15.737679499999999,0.661176250000004,17.50109955,15.621394,15.8241709625,15.737679499999999,0.661176250000004,17.50109955,15.621394,15.8241709625,18.2295665,0.6115062500000015,19.27445,18.168471787500003,18.30589,11.37936,0.6023197500000013,12.910984949999998,11.31019,11.469819,3.5876935000000003,0.288516,3.8708555000000002,3.52503,3.6592762125,,,,,,0.2199275,0.03676099999999999,0.277222,0.214663,0.22936317499999997,,,,,,,,,,,,,,,,,,,,,,,,,,0.232546,0.03262350000000003,0.28656945,0.226976,0.236814,,,,,,,,,,,,,,,,,,,,,,,,,,3.2587915,0.32826875000000033,3.84419715,3.1515,3.303234,11.37936,0.6023197500000013,12.910984949999998,11.31019,11.469819,1241.0,0.0,1243.0,1241.0,1241.0,493.0,0.0,493.0,493.0,493.0,456.0,0.0,456.0,456.0,456.0,520.0,0.0,522.0,520.0,520.0,,,,,,63.0,0.0,63.0,63.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,0.0,63.0,63.0,63.0,0.11835098266601562,0.0,0.11854171752929688,0.11835098266601562,0.11835098266601562,0.006008148193359375,0.0,0.006008148193359375,0.006008148193359375,0.006008148193359375,1.0011835098266602,0.0,1.001185417175293,1.0011835098266602,1.0011835098266602,63.54177574176215,2.655397244418225,66.17656981975036,63.153301165146836,63.987233278211725,278.7309645065415,22.71419101771221,308.8572850682043,273.1071896560106,283.68552891748436,306.862520541242,31.268011287304944,336.8628837791531,302.73362407870593,316.63959032839864,87.8784093019348,4.6274396074304605,93.32850321627302,87.18533396211397,88.4033644841936,0.9290123697287155,0.9142198261567057
fn_dsa,blake3,1MB,verify_full,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,9.8669635,2.3674750000000007,12.09193455,9.225227,10.2720842125,22.8066525,0.8062339999999999,24.075123249999997,22.7499061375,22.911134999999998,,,,,,,,,,,15.853006,0.6201357500000011,18.10014625,15.770807000000001,15.997654,15.853006,0.6201357500000011,18.10014625,15.770807000000001,15.997654,18.495049,0.6475445000000022,19.544209249999998,18.365882,18.570926,11.453398499999999,0.5544092499999991,13.028064099999998,11.351016,11.575093475,3.6294665000000004,0.3203162500000003,3.92761445,3.545639,3.6719540250000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38619950000000003,0.044837249999999995,0.5113931,0.376857,0.39209156249999993,,,,,,,,,,,,,,,,,,,,,,,,,,0.2172175,0.029049500000000006,0.27595015,0.211607,0.22251189999999996,3.204274,0.38862874999999963,3.7396044999999996,3.140099,3.2797199999999997,11.453398499999999,0.5544092499999991,13.028064099999998,11.351016,11.575093475,2031.0,4.0,2034.0500000000002,2030.0,2031.0,494.0,0.0,494.0,494.0,494.0,457.0,0.0,457.0,457.0,457.0,520.0,0.0,522.0,520.0,520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.0,0.75,657.0,654.0,654.0,654.0,0.75,657.0,654.0,654.0,0.19369125366210938,0.0003814697265625,0.19398212432861328,0.19359588623046875,0.19369125366210938,0.06237030029296875,0.00007152557373046875,0.06265640258789062,0.06237030029296875,0.06237030029296875,1.001936912536621,3.814697265625e-6,1.0019398212432862,1.0019359588623047,1.001936912536621,63.07951943762953,2.4481545659960986,65.6525488515715,62.50916540637771,63.39145991562998,275.5226402449953,24.99557327915852,314.0265663155935,272.09462798134086,281.6386245347832,312.08696366976005,36.391810048874504,339.054735739298,304.90407717732,318.4163512056226,87.31053531662009,4.186912934660427,91.41187937254494,86.27975087584733,88.09784075716217,0.9358202186912974,0.9201680925441741
hmac_sha256,blake3,1MB,verify_full,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,9.2529145,2.335389749999999,11.594584249999997,8.88333715,9.9001047125,22.594458500000002,0.694238249999998,23.355805049999997,22.426941999999997,22.7162360625,,,,,,,,,,,15.640349,0.5979017500000019,16.711161399999998,15.524393,15.718348549999998,15.640349,0.5979017500000019,16.711161399999998,15.524393,15.718348549999998,18.236309,0.7432512500000037,19.062860349999998,18.117987,18.3930250625,11.2909695,0.5240922499999989,12.1310574,11.140071,11.355511975,3.6103104999999998,0.2700737499999999,3.9561093499999997,3.56737,3.6381779124999998,,,,,,,,,,,,,,,,0.1839345,0.024241999999999986,0.24401965,0.180138,0.1873467625,,,,,,,,,,,,,,,,,,,,,,,,,,0.182442,0.027661500000000006,0.22021109999999997,0.1770221125,0.1865501375,,,,,,,,,,,,,,,,3.0786629999999997,0.2937409999999998,3.6023117499999997,3.0398921999999997,3.144216,11.2909695,0.5240922499999989,12.1310574,11.140071,11.355511975,1204.0,0.0,1206.0,1204.0,1204.0,499.0,0.0,499.0,499.0,499.0,462.0,0.0,462.0,462.0,462.0,520.0,0.0,522.0,520.0,520.0,,,,,,,,,,,,,,,,30.0,0.0,30.0,30.0,30.0,,,,,,,,,,,,,,,,30.0,0.0,30.0,30.0,30.0,0.1148223876953125,0.0,0.11501312255859375,0.1148223876953125,0.1148223876953125,0.00286102294921875,0.0,0.00286102294921875,0.00286102294921875,0.00286102294921875,1.0011482238769531,0.0,1.001150131225586,1.0011482238769531,1.0011482238769531,63.937196558094165,2.4361519696851204,66.39370937236576,63.58858895140636,64.40049496354546,276.98462845923444,20.66724512654804,310.66423448883654,274.8321874663331,280.22204996801526,324.81632457458454,30.208770664526753,346.82537347930725,318.0443073885509,328.95699907003853,88.56636005877053,4.119503562466534,93.19333244590366,88.02759559488786,89.65081144679442,0.9232668442557969,0.9071185175115882
ml_dsa,blake3,1MB,verify_full,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,9.1527405,2.1251850000000037,11.9127382,8.666623999999999,9.94966335,23.271483,1.0483055000000014,24.74339525,23.071705875000003,23.437847,,,,,,,,,,,16.247186499999998,0.6547304999999994,17.88844315,16.139974000000002,16.32720655,16.247186499999998,0.6547304999999994,17.88844315,16.139974000000002,16.32720655,18.834140499999997,1.0298109999999951,20.5158718,18.666886,19.0591335875,11.862526,0.6548634999999994,13.327793949999998,11.77937,11.957301200000002,3.6098239999999997,0.3171222499999997,3.8470057,3.5302900000000004,3.6371009999999995,,,,,,,,,,,,,,,,,,,,,0.7057185,0.49466299999999996,1.8471916499999999,0.574448,0.782508,,,,,,,,,,,,,,,,,,,,,,,,,,0.35597249999999997,0.04887100000000005,0.45994695,0.34665999999999997,0.359795,,,,,,,,,,,3.5318485,0.39749275000000006,4.2097418499999995,3.455981,3.6216348875,11.862526,0.6548634999999994,13.327793949999998,11.77937,11.957301200000002,5568.0,0.0,5570.0,5568.0,5568.0,494.0,0.0,494.0,494.0,494.0,457.0,0.0,457.0,457.0,457.0,520.0,0.0,522.0,520.0,520.0,,,,,,,,,,,,,,,,,,,,,3309.0,0.0,3309.0,3309.0,3309.0,,,,,,,,,,,3309.0,0.0,3309.0,3309.0,3309.0,0.531005859375,0.0,0.5311965942382812,0.531005859375,0.531005859375,0.3155708312988281,0.0,0.3155708312988281,0.3155708312988281,0.3155708312988281,1.00531005859375,0.0,1.0053119659423828,1.00531005859375,1.00531005859375,61.54911814988179,2.4864363490874126,64.76306418873814,61.22763989551381,61.95681574930184,277.0220074803591,25.342367800150782,317.9391474301867,274.9442481800753,283.26284809463243,283.14036680493746,31.483686532059778,312.2037807161404,275.70752063946503,289.35344262598664,84.29907949950703,4.67334854992977,89.93624360093219,83.56598800777934,84.85383640780044,0.9590891231321235,0.9530374693743235
rsa_pss,blake3,1MB,verify_full,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,10.240369999999999,2.3397042500000005,11.9713389,9.293595,10.453850000000001,27.5812905,0.7843519999999984,28.7128719,27.480805625,27.686334,,,,,,,,,,,16.940226,0.7163999999999966,18.71499225,16.8355415625,17.021261,16.940226,0.7163999999999966,18.71499225,16.8355415625,17.021261,23.132661499999998,0.6431662500000037,24.35401945,23.044085,23.273836,12.447072,0.6007914999999997,13.252358849999998,12.353166000000002,12.548232,3.55693,0.2675322499999999,3.8220071,3.512147,3.5879665874999995,4.813993,0.3614847499999998,5.33996875,4.780489462499999,4.856317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.192818,0.4018277500000007,4.75246475,4.10086,4.2251537625,12.447072,0.6007914999999997,13.252358849999998,12.353166000000002,12.548232,1669.0,0.0,1671.0,1669.0,1669.0,495.0,0.0,495.0,495.0,495.0,458.0,0.0,458.0,458.0,458.0,520.0,0.0,522.0,520.0,520.0,384.0,0.0,384.0,384.0,384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.0,0.0,384.0,384.0,384.0,0.15916824340820312,0.0,0.15935897827148438,0.15916824340820312,0.15916824340820312,0.03662109375,0.0,0.03662109375,0.03662109375,0.03662109375,1.001591682434082,0.0,1.0015935897827148,1.001591682434082,1.001591682434082,59.031102366475594,2.508610574781734,61.70993663752055,58.75005382973682,59.39814003040234,281.141323597711,21.465966496306464,317.0147840874889,278.56379194404656,284.7261233655653,238.50308197151213,22.77033655561695,263.07457131035216,236.6772035357681,243.71882260690566,80.34020488822281,3.863500551629727,84.14864213963756,79.69185828676716,80.95090764586179,,
slh_dsa,blake3,1MB,verify_full,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,9.8980085,2.298608250000001,11.81109425,9.388975,10.182738087499999,1620.497546,8.55563300000017,1634.40925455,1619.3938696875,1622.2894632124999,,,,,,,,,,,19.443917499999998,0.7663119999999992,20.7126326,19.34553,19.634229062499998,19.443917499999998,0.7663119999999992,20.7126326,19.34553,19.634229062499998,1615.742472,9.430134500000122,1629.75069365,1613.8914910000003,1617.6232506874999,14.996959,0.7084957499999991,15.963027550000001,14.87761,15.091181,3.54073,0.2804907499999998,3.87291065,3.494413,3.6018787,,,,,,,,,,,,,,,,,,,,,,,,,,1596.7013140000001,10.299056500000233,1610.6422077,1594.413302,1598.715663,,,,,,,,,,,,,,,,,,,,,,,,,,1.5764814999999999,0.10830775000000026,1.7702403500000001,1.555968,1.595602,,,,,,6.2746225,0.4219982500000006,6.9273336,6.197011,6.3714057125,14.996959,0.7084957499999991,15.963027550000001,14.87761,15.091181,11632.0,0.0,11634.0,11632.0,11632.0,495.0,0.0,495.0,495.0,495.0,458.0,0.0,458.0,458.0,458.0,520.0,0.0,522.0,520.0,520.0,,,,,,,,,,,,,,,,,,,,,,,,,,7854.0,0.0,7854.0,7854.0,7854.0,,,,,,7854.0,0.0,7854.0,7854.0,7854.0,1.10931396484375,0.0,1.1095046997070312,1.10931396484375,1.10931396484375,0.7490158081054688,0.0,0.7490158081054688,0.7490158081054688,0.7490158081054688,1.0110931396484375,0.0,1.0110950469970703,1.0110931396484375,1.0110931396484375,51.42996943676887,2.019469776715674,53.59247457680798,50.92230219117138,51.68674771329484,282.4276837924256,22.417891562587556,316.3644994892327,277.48657103739464,285.8443185004803,159.37224012766052,10.663384102190207,169.56773383965643,156.90109049395915,161.32576075855368,66.68028997274712,3.139591496009288,70.04408608487655,66.26304296579818,67.21509704851786,1.1477956374371865,1.2048583795450047
